timestamp,open,high,low,close,volume
2026-07-20 20:56:20.889982,2466.2306483606576,2472.5813200018197,2463.7705493889453,2471.4326371460356,514.4557930768577
2026-07-20 21:01:20.889982,2471.4326371460356,2474.688793755517,2470.9917378838095,2473.4681363297163,199.95562771061282
2026-07-20 21:06:20.889982,2473.4681363297163,2474.737197198894,2468.514818776104,2470.525868178336,344.23259143591304
2026-07-20 21:11:20.889982,2470.525868178336,2474.4802649619414,2468.577656528462,2472.5594316336073,770.2145784826279
2026-07-20 21:16:20.889982,2472.5594316336073,2482.181145181158,2471.930862942659,2480.424945325446,677.2382377169591
2026-07-20 21:21:20.889982,2480.424945325446,2482.6336567041226,2478.208825866689,2480.4952612144275,487.472084534553
2026-07-20 21:26:20.889982,2480.4952612144275,2489.001593257368,2480.171666626163,2488.5184406915228,548.6246917025786
2026-07-20 21:31:20.889982,2488.5184406915228,2490.946251646687,2473.611771541321,2475.761534610107,441.1514988727085
2026-07-20 21:36:20.889982,2475.761534610107,2482.2978457591435,2473.567078051867,2480.0825463806514,771.3166771655965
2026-07-20 21:41:20.889982,2480.0825463806514,2482.1062119485305,2478.4794167155965,2480.762415634423,459.92948444116723
2026-07-20 21:46:20.889982,2480.762415634423,2482.1153313008795,2479.400299529454,2479.5272670685185,546.3684184269696
2026-07-20 21:51:20.889982,2479.5272670685185,2482.0793855476786,2478.274282512939,2480.230366157323,729.2060288284131
2026-07-20 21:56:20.889982,2480.230366157323,2481.8368338730534,2469.3958891711904,2470.637730037982,344.5257030308187
2026-07-20 22:01:20.889982,2470.637730037982,2471.8528176469713,2469.3751920857117,2469.7994767384093,811.7578368993788
2026-07-20 22:06:20.889982,2469.7994767384093,2472.5001961869298,2469.4071424429676,2471.811268485162,193.90771805132465
2026-07-20 22:11:20.889982,2471.811268485162,2479.861282720448,2469.406252032258,2479.3761523732514,825.9284262225597
2026-07-20 22:16:20.889982,2479.3761523732514,2479.755778199307,2476.3882056444586,2477.055203350092,425.4648832096051
2026-07-20 22:21:20.889982,2477.055203350092,2478.518126534838,2471.791236108582,2473.30039101978,451.46025043494365
2026-07-20 22:26:20.889982,2473.30039101978,2473.6812152950824,2469.1054097642827,2471.0667384949047,121.9979657634114
2026-07-20 22:31:20.889982,2471.0667384949047,2477.786532286559,2470.4803106095906,2475.8424936600372,409.0410565244614
2026-07-20 22:36:20.889982,2475.8424936600372,2478.433894238928,2473.520183444195,2477.7186603541736,292.03869379462316
2026-07-20 22:41:20.889982,2477.7186603541736,2479.764441903199,2473.6150923951423,2475.3423789629965,378.4707309253055
2026-07-20 22:46:20.889982,2475.3423789629965,2478.3362945730873,2474.3070321579403,2478.13250975348,472.5378068422241
2026-07-20 22:51:20.889982,2478.13250975348,2480.248004207944,2477.6680797480326,2478.861572289943,691.5583228945811
2026-07-20 22:56:20.889982,2478.861572289943,2485.030237524258,2477.3717123382844,2483.916879950917,541.5206702801252
2026-07-20 23:01:20.889982,2483.916879950917,2484.730056412758,2478.7424258909186,2480.679699849992,561.5353306802227
2026-07-20 23:06:20.889982,2480.679699849992,2482.764586065911,2478.5001748137465,2479.302500580526,280.8961222308875
2026-07-20 23:11:20.889982,2479.302500580526,2481.3817853607893,2477.350079599979,2477.606701594284,323.84918207945395
2026-07-20 23:16:20.889982,2477.606701594284,2479.682264823152,2470.234937593228,2470.612324692308,859.7450036702623
2026-07-20 23:21:20.889982,2470.612324692308,2472.5281975495673,2469.0267464684116,2472.323174828595,352.9597930473507
2026-07-20 23:26:20.889982,2472.323174828595,2475.0292194445406,2470.078575856985,2473.8617116650944,831.2416504114592
2026-07-20 23:31:20.889982,2473.8617116650944,2475.0329917231115,2473.151336675158,2474.134412834693,451.3877602238267
2026-07-20 23:36:20.889982,2474.134412834693,2475.3732982976917,2472.0935388854255,2473.221194655691,500.4575872287008
2026-07-20 23:41:20.889982,2473.221194655691,2474.0730413996293,2464.7655831592174,2466.4766798943365,2052.7694169434003
2026-07-20 23:46:20.889982,2466.4766798943365,2468.3501214446233,2462.546675245387,2464.648981315736,2168.6368369272377
2026-07-20 23:51:20.889982,2464.648981315736,2467.0467313555014,2462.5496972416486,2463.2065265144447,1373.655267039562
2026-07-20 23:56:20.889982,2463.2065265144447,2464.9704126541083,2458.5336050940605,2459.503284519211,1214.1475398750522
2026-07-21 00:01:20.889982,2459.503284519211,2461.1685698531132,2457.785512287258,2458.9559302874504,1405.215301710832
2026-07-21 00:06:20.889982,2458.9559302874504,2463.635790925724,2457.1635920580484,2461.18992657589,1631.674117098994
2026-07-21 00:11:20.889982,2461.18992657589,2473.092403432653,2459.134907931709,2470.7390459857083,678.2607373739511
2026-07-21 00:16:20.889982,2470.7390459857083,2474.080876588578,2468.7268286753497,2471.8490415894835,500.8459717988303
2026-07-21 00:21:20.889982,2471.8490415894835,2474.50561596655,2471.226658542395,2473.3699455732426,623.7772596046307
2026-07-21 00:26:20.889982,2473.3699455732426,2474.2858843654417,2473.1989717001193,2473.2490209426837,827.6719464541882
2026-07-21 00:31:20.889982,2473.2490209426837,2474.5449865310966,2462.7779272343723,2464.0224009680223,576.2619224529569
2026-07-21 00:36:20.889982,2464.0224009680223,2465.432434066107,2461.622366210449,2464.138144360375,562.3305712009557
2026-07-21 00:41:20.889982,2464.138144360375,2466.927892950825,2463.7396617348613,2464.681449176732,196.2178349819864
2026-07-21 00:46:20.889982,2464.681449176732,2478.0150789733234,2463.636532245945,2477.1013195924024,50.0
2026-07-21 00:51:20.889982,2477.1013195924024,2477.994396158969,2474.418742602483,2476.396134920501,577.6751458460337
2026-07-21 00:56:20.889982,2476.396134920501,2479.436525721549,2474.979389144964,2478.1378881170494,481.03515374382556
2026-07-21 01:01:20.889982,2478.1378881170494,2480.3276118166846,2476.1406870249707,2478.213661960963,397.04346501705163
2026-07-21 01:06:20.889982,2478.213661960963,2478.541310363085,2470.909934722797,2472.6752136195023,548.7060408372689
2026-07-21 01:11:20.889982,2472.6752136195023,2479.6604462033793,2471.9466425801793,2478.581182408142,487.9192541606183
2026-07-21 01:16:20.889982,2478.581182408142,2482.683859004339,2477.3734948167335,2482.559684296111,725.5560501267797
2026-07-21 01:21:20.889982,2482.559684296111,2487.622900541248,2481.9352881637355,2486.7390222773415,517.2221736517956
2026-07-21 01:26:20.889982,2486.7390222773415,2488.4664895750034,2480.5583254092217,2482.468548681903,350.6153429859665
2026-07-21 01:31:20.889982,2482.468548681903,2490.3015207845583,2482.3457969755336,2489.692070260148,698.0332477918578
2026-07-21 01:36:20.889982,2489.692070260148,2491.805203128357,2482.945046416779,2482.9697761531675,456.5737850107595
2026-07-21 01:41:20.889982,2482.9697761531675,2488.4641725538777,2481.4114149751554,2486.1343849601635,605.3073367344614
2026-07-21 01:46:20.889982,2486.1343849601635,2498.1032762769355,2485.5216077540317,2497.299528826493,404.5178587614399
2026-07-21 01:51:20.889982,2497.299528826493,2497.3220186676176,2492.01940493191,2492.606342479424,370.0346229005127
2026-07-21 01:56:20.889982,2492.606342479424,2492.9496449173243,2488.5095023151175,2490.0338169062857,516.8336460371393
2026-07-21 02:01:20.889982,2490.0338169062857,2491.1940306566175,2488.7175107341936,2490.779202368302,502.565728708737
2026-07-21 02:06:20.889982,2490.779202368302,2492.2490520800534,2487.77952792298,2488.521211011082,595.9654070733666
2026-07-21 02:11:20.889982,2488.521211011082,2488.608470880478,2480.9711132570915,2481.0635425021,446.2708493380515
2026-07-21 02:16:20.889982,2481.0635425021,2481.717321717655,2479.2297272371034,2481.651936809686,132.72804324592056
2026-07-21 02:21:20.889982,2481.651936809686,2482.4411262095628,2474.6605055859864,2476.63264862466,413.4452232823223
2026-07-21 02:26:20.889982,2476.63264862466,2480.2978631374467,2475.510738738379,2479.2274992482476,658.7636934287632
2026-07-21 02:31:20.889982,2479.2274992482476,2480.4990519002754,2473.155548239227,2474.920244225379,440.5247841513787
2026-07-21 02:36:20.889982,2474.920244225379,2483.5314156331206,2474.619325232577,2482.8523484004013,450.7233194970904
2026-07-21 02:41:20.889982,2482.8523484004013,2484.232956660927,2478.403250173024,2479.213897640785,697.2753011811874
2026-07-21 02:46:20.889982,2479.213897640785,2480.310928255216,2476.2622204222016,2477.8652672005205,357.6053545482155
2026-07-21 02:51:20.889982,2477.8652672005205,2483.374816649567,2476.3282998636464,2482.1483232697087,191.4393563514201
2026-07-21 02:56:20.889982,2482.1483232697087,2483.4991083924783,2474.461126837631,2476.2930794736762,467.87377609490113
2026-07-21 03:01:20.889982,2476.2930794736762,2479.416681334882,2474.9702687414656,2477.6676050459623,403.1652097502526
2026-07-21 03:06:20.889982,2477.6676050459623,2486.08850541422,2475.5032147183347,2484.401837501711,306.7507360493492
2026-07-21 03:11:20.889982,2484.401837501711,2485.4757730833912,2475.652769668626,2476.6750496723294,464.92430882026184
2026-07-21 03:16:20.889982,2476.6750496723294,2479.7312225522383,2475.2322531190366,2477.83754605848,598.3011294493567
2026-07-21 03:21:20.889982,2477.83754605848,2479.549752825506,2475.6270374107107,2479.3737004820664,498.1422876864369
2026-07-21 03:26:20.889982,2479.3737004820664,2483.5783828855388,2477.5181462389432,2483.501932991628,561.3962145372476
2026-07-21 03:31:20.889982,2483.501932991628,2485.386399711777,2475.251895725166,2477.6133364611896,862.6815397030846
2026-07-21 03:36:20.889982,2477.6133364611896,2477.747460593409,2469.850899393733,2471.325927228634,431.4242276884872
2026-07-21 03:41:20.889982,2471.325927228634,2475.2129963643124,2470.5088254348934,2474.1544527114447,555.6697269289339
2026-07-21 03:46:20.889982,2474.1544527114447,2476.0956531639563,2472.7623595159234,2475.872035966183,398.1573274801731
2026-07-21 03:51:20.889982,2475.872035966183,2478.5472034148015,2475.6131725070113,2477.360446868576,330.7280560226054
2026-07-21 03:56:20.889982,2477.360446868576,2480.844076903913,2475.532270996818,2479.3255160406597,383.01846931644604
2026-07-21 04:01:20.889982,2479.3255160406597,2481.2278487103667,2473.9615225446382,2476.2034107213894,404.2482856956623
2026-07-21 04:06:20.889982,2476.2034107213894,2478.6161458568035,2473.8434086810616,2477.6016404749735,571.8951595094251
2026-07-21 04:11:20.889982,2477.6016404749735,2481.4478787180365,2476.867027696201,2479.302217674774,969.8151573401515
2026-07-21 04:16:20.889982,2479.302217674774,2479.6971284625124,2474.932120797565,2476.010149361302,356.79131274483194
2026-07-21 04:21:20.889982,2476.010149361302,2486.5142271166897,2474.584662518119,2485.5153017283205,416.6749388769075
2026-07-21 04:26:20.889982,2485.5153017283205,2489.572191076099,2483.6511976025467,2488.1206557411697,487.37539737775035
2026-07-21 04:31:20.889982,2488.1206557411697,2489.389323453455,2482.1875143941193,2482.4477311212927,579.1597697419494
2026-07-21 04:36:20.889982,2482.4477311212927,2488.091852022443,2481.6787567345827,2485.958175659727,552.710162390957
2026-07-21 04:41:20.889982,2485.958175659727,2488.3727805221743,2481.0725303460154,2481.3649842927384,756.8191587896234
2026-07-21 04:46:20.889982,2481.3649842927384,2487.904443550939,2481.139150781983,2485.522688521053,50.0
2026-07-21 04:51:20.889982,2485.522688521053,2492.113574366161,2485.406913018167,2491.5379390631715,50.0
2026-07-21 04:56:20.889982,2491.5379390631715,2493.2947552193546,2485.5852401603074,2487.7005287768957,400.82436559797014
2026-07-21 05:01:20.889982,2487.7005287768957,2493.829623935036,2485.3906439198317,2492.7475942900883,719.4600375087417
2026-07-21 05:06:20.889982,2492.7475942900883,2496.5286835835277,2491.1771455188186,2495.05585442868,186.87039367888076
2026-07-21 05:11:20.889982,2495.05585442868,2501.524379506438,2494.31532133947,2499.4113291758044,50.0
2026-07-21 05:16:20.889982,2499.4113291758044,2510.0508822897527,2497.146982685281,2509.161972213739,614.2358812438417
2026-07-21 05:21:20.889982,2509.161972213739,2511.4226355563524,2505.732446736031,2508.181642909916,548.7314447405429
2026-07-21 05:26:20.889982,2508.181642909916,2510.4436172200876,2504.3349069431733,2504.6539298137727,281.95831864011404
2026-07-21 05:31:20.889982,2504.6539298137727,2506.717074084129,2499.4272906186925,2500.452072090504,302.892079855814
2026-07-21 05:36:20.889982,2500.452072090504,2502.929523394009,2495.4461510380247,2496.625259623207,306.05125607306513
2026-07-21 05:41:20.889982,2496.625259623207,2498.007980776473,2495.1673599209257,2496.4899376660924,522.107063494788
2026-07-21 05:46:20.889982,2496.4899376660924,2499.24755758942,2496.3026457760684,2498.443715729053,374.7369447633986
2026-07-21 05:51:20.889982,2498.443715729053,2502.3158830567454,2496.4382753894793,2500.0766862965647,598.8127837951039
2026-07-21 05:56:20.889982,2500.0766862965647,2504.816026858636,2498.1347060507073,2504.466586698775,50.0
2026-07-21 06:01:20.889982,2504.466586698775,2506.349788423289,2503.4418997527796,2504.782178847474,328.62962697444016
2026-07-21 06:06:20.889982,2504.782178847474,2512.963749452912,2502.6287455119154,2512.3255656258298,274.78920781778993
2026-07-21 06:11:20.889982,2512.3255656258298,2514.084666490405,2509.8717110906723,2511.2472214163854,448.73186432550153
2026-07-21 06:16:20.889982,2511.2472214163854,2526.7382755913663,2511.0185317196665,2525.1989937429485,392.3904483019723
2026-07-21 06:21:20.889982,2525.1989937429485,2529.8120494301934,2524.7098619585186,2528.6136894350598,659.5687559791534
2026-07-21 06:26:20.889982,2528.6136894350598,2529.1406112584564,2522.8655181693593,2524.5350031698877,128.13264566798853
2026-07-21 06:31:20.889982,2524.5350031698877,2526.8355012220472,2518.3684855154806,2519.385704147875,509.0982952661504
2026-07-21 06:36:20.889982,2519.385704147875,2522.5940983019655,2517.7512603885916,2522.0701400638814,611.6672846423411
2026-07-21 06:41:20.889982,2522.0701400638814,2524.267334899892,2519.308663338452,2521.195321198607,871.3294873123909
2026-07-21 06:46:20.889982,2521.195321198607,2527.244310881404,2519.8425620724875,2525.0506548675166,403.646805781305
2026-07-21 06:51:20.889982,2525.0506548675166,2529.5949543709553,2524.6969847601836,2527.6944409677676,564.8917208705034
2026-07-21 06:56:20.889982,2527.6944409677676,2528.5747727769512,2526.5944182700796,2527.579034571158,139.22744148752702
2026-07-21 07:01:20.889982,2527.579034571158,2528.871374979835,2521.2097494272452,2523.5543240935845,50.0
2026-07-21 07:06:20.889982,2523.5543240935845,2525.7606589586735,2515.833411137217,2516.1719004008028,668.95487515634
2026-07-21 07:11:20.889982,2516.1719004008028,2516.606668867549,2513.2781200880795,2514.177291836496,498.8879412703859
2026-07-21 07:16:20.889982,2514.177291836496,2519.47142790371,2512.63164866639,2518.739119954804,735.7025379596846
2026-07-21 07:21:20.889982,2518.739119954804,2522.344896535792,2516.3153586039916,2520.0698378474895,225.31942220605015
2026-07-21 07:26:20.889982,2520.0698378474895,2521.7169629341015,2511.943173561498,2514.050347993454,603.9804279057505
2026-07-21 07:31:20.889982,2514.050347993454,2516.4937489228464,2513.5266035602044,2515.172774647641,873.7635681087706
2026-07-21 07:36:20.889982,2515.172774647641,2518.6843564952287,2513.7766460008243,2517.3635250246216,583.9411216714532
2026-07-21 07:41:20.889982,2517.3635250246216,2519.2325606156514,2512.6161761620833,2513.168779226899,555.3163011182097
2026-07-21 07:46:20.889982,2513.168779226899,2515.1189823962973,2512.253916756488,2514.192979019555,501.71121616486994
2026-07-21 07:51:20.889982,2514.192979019555,2517.1498914997496,2513.07681571723,2514.737153102182,185.82370857481754
2026-07-21 07:56:20.889982,2514.737153102182,2516.6360159558303,2507.3621203026196,2509.2460908262815,771.1145871420697
2026-07-21 08:01:20.889982,2509.2460908262815,2511.960262620187,2507.8111290437632,2511.2934032606167,377.82847203898683
2026-07-21 08:06:20.889982,2511.2934032606167,2516.6115981446565,2510.1000423625,2514.3629960424423,600.8966512766034
2026-07-21 08:11:20.889982,2514.3629960424423,2522.4490207509916,2513.823770206433,2520.0672610628803,187.3931386857493
2026-07-21 08:16:20.889982,2520.0672610628803,2525.82401616661,2517.8207373424207,2525.636717206152,264.10806709844394
2026-07-21 08:21:20.889982,2525.636717206152,2527.7776519642107,2516.438918691809,2518.9391922321115,787.017479844447
2026-07-21 08:26:20.889982,2518.9391922321115,2520.650543116265,2512.1151322569394,2514.470406328509,430.5395422084314
2026-07-21 08:31:20.889982,2514.470406328509,2519.395231392289,2512.347121303554,2517.3135414133862,790.6550952085089
2026-07-21 08:36:20.889982,2517.3135414133862,2521.587918486235,2516.3510098332936,2520.1535943117824,484.3538681882964
2026-07-21 08:41:20.889982,2520.1535943117824,2525.3611111215628,2519.0645926584903,2523.0032180970375,131.6204454084285
2026-07-21 08:46:20.889982,2523.0032180970375,2544.1435795809602,2521.8776702645214,2542.773483981262,678.4135199463441
2026-07-21 08:51:20.889982,2542.773483981262,2547.3710027429725,2541.577096142322,2545.933013151029,382.02153644887846
2026-07-21 08:56:20.889982,2545.933013151029,2552.099329271719,2543.687377555082,2551.9769171694516,639.7377627034086
2026-07-21 09:01:20.889982,2551.9769171694516,2558.2428064485866,2550.473946572947,2557.1064441504964,505.04217350801645
2026-07-21 09:06:20.889982,2557.1064441504964,2561.0524430932587,2557.097781062588,2560.696025439947,191.37635441142595
2026-07-21 09:11:20.889982,2560.696025439947,2561.32413880782,2557.5345642641946,2559.3378379563287,532.8589530741139
2026-07-21 09:16:20.889982,2559.3378379563287,2563.736324052701,2557.0116879397046,2563.4820406562253,939.2446284305598
2026-07-21 09:21:20.889982,2563.4820406562253,2564.0332471511056,2559.255104770635,2559.778819171037,598.5972917028919
2026-07-21 09:26:20.889982,2559.778819171037,2560.2434394067063,2558.7867924796215,2558.822569202329,488.4964493989074
2026-07-21 09:31:20.889982,2558.822569202329,2560.7974824541047,2554.358393435226,2556.595502782587,715.0686803913795
2026-07-21 09:36:20.889982,2556.595502782587,2558.8404691627843,2556.1143515558006,2557.2698893762063,542.1336930406221
2026-07-21 09:41:20.889982,2557.2698893762063,2570.1256645234657,2556.0528163634845,2569.392673328264,541.9068460525589
2026-07-21 09:46:20.889982,2569.392673328264,2571.8447628241856,2559.4378505446803,2560.071087640159,281.67496556817946
2026-07-21 09:51:20.889982,2560.071087640159,2565.719447061485,2558.946068949192,2563.8436213776126,546.7696051579197
2026-07-21 09:56:20.889982,2563.8436213776126,2564.607255401849,2554.6777627704587,2555.8430123323074,707.088683283389
2026-07-21 10:01:20.889982,2555.8430123323074,2556.025005523766,2551.647541203114,2553.687138870237,332.7875695799951
2026-07-21 10:06:20.889982,2553.687138870237,2560.1335501316985,2551.8346632608586,2559.5108162154197,784.8991642493895
2026-07-21 10:11:20.889982,2559.5108162154197,2560.2708633489333,2557.0662311303618,2560.095884964445,481.6587951709748
2026-07-21 10:16:20.889982,2560.095884964445,2560.5900218343186,2552.583775239794,2554.8390391575945,322.44609769229186
2026-07-21 10:21:20.889982,2554.8390391575945,2556.907112914672,2548.972373789461,2551.4418120679875,699.526415384049
2026-07-21 10:26:20.889982,2551.4418120679875,2556.388672850237,2549.5859001984836,2555.167582125588,442.6411528523461
2026-07-21 10:31:20.889982,2555.167582125588,2556.1148099787997,2551.222593947423,2551.693045098115,651.9029774972216
2026-07-21 10:36:20.889982,2551.693045098115,2554.1844450134417,2551.2701044883165,2553.053248563506,441.6482735482926
2026-07-21 10:41:20.889982,2553.053248563506,2556.048986696223,2552.807526146636,2553.5412951982107,488.03477129401927
2026-07-21 10:46:20.889982,2553.5412951982107,2555.045871665662,2548.8729424459525,2550.4707201660203,598.7120408668583
2026-07-21 10:51:20.889982,2550.4707201660203,2563.0648803591935,2548.781834453205,2561.6864892640638,558.1794115180012
2026-07-21 10:56:20.889982,2561.6864892640638,2565.490885123212,2560.2647058093157,2565.1928590287953,100.89364390965227
2026-07-21 11:01:20.889982,2565.1928590287953,2565.929614665274,2552.6773792995505,2555.0796039830443,275.75125198112164
2026-07-21 11:06:20.889982,2555.0796039830443,2558.236283716308,2552.5947520651,2556.288208934257,685.8819969581631
2026-07-21 11:11:20.889982,2556.288208934257,2556.3842130725075,2552.434325372192,2553.16231665029,473.57268221969053
2026-07-21 11:16:20.889982,2553.16231665029,2558.274442167001,2553.1338371783077,2557.774595239561,395.25373944571567
