id,direction,entry_price,exit_price,position_size,pnl,pnl_pct,duration_sec,exit_reason,confidence,source
trade_16,SHORT,2184.572611329737,2204.525061912763,0.022885448737708012,-0.45662078500949144,-0.00020902064900078966,300.0,stop_loss,0.6,ema_crossover
trade_17,LONG,2204.525061912763,2229.603797697091,0.02267728422333576,0.5687176193431535,0.0002579773889482136,3000.0,take_profit,0.6,ema_crossover
trade_18,SHORT,2176.4675952813527,2184.3473031853086,0.022970930099281518,-0.1810042194645278,-8.316421519757537e-05,600.0,stop_loss,0.6,ema_crossover
trade_19,LONG,2099.136487234479,2086.8180729799897,0.023816736204384525,-0.2933844227554993,-0.00013976433859335204,300.0,stop_loss,0.6,ema_crossover
trade_20,SHORT,2072.946434230808,2082.7878881956685,0.024116934343216035,-0.23734569911232736,-0.00011449678351211105,900.0,stop_loss,0.6,ema_crossover
trade_21,LONG,2090.4134336265174,2116.810987081563,0.02391485125319206,0.6312935643255981,0.00030199459789655554,1500.0,take_profit,0.6,ema_crossover
trade_22,SHORT,2117.9580298783517,2128.4169149592617,0.023605322714324896,-0.24688535756691912,-0.00011656763452536374,300.0,stop_loss,0.6,ema_crossover
trade_23,LONG,2134.7191716232724,2130.3987143661434,0.02341940290247656,-0.10118252922763199,-4.7398519942410635e-05,300.0,stop_loss,0.6,ema_crossover
trade_24,SHORT,2142.222471765681,2150.465560021913,0.02333713846724535,-0.19237009203341285,-8.979930636002335e-05,600.0,stop_loss,0.6,ema_crossover
trade_25,LONG,2112.6702615446684,2099.9582173150957,0.023663125055884696,-0.3008066923203165,-0.00014238222490072026,300.0,stop_loss,0.6,ema_crossover
trade_26,SHORT,2123.192322540769,2130.391122419333,0.023545147576407834,-0.16949680551381457,-7.983111266669528e-05,300.0,stop_loss,0.6,ema_crossover
trade_27,LONG,2121.96182817576,2108.526229726213,0.02355840167316635,-0.3165212249937966,-0.00014916442925173086,1200.0,stop_loss,0.6,ema_crossover
trade_28,SHORT,2072.753004756036,2055.6994494333626,0.024116933548022832,0.4112794604744411,0.00019842183778324756,300.0,take_profit,0.6,ema_crossover
trade_29,LONG,2082.2105855539435,2075.250122234939,0.02400837995027725,-0.1671094479926218,-8.025578639932073e-05,300.0,stop_loss,0.6,ema_crossover
trade_30,SHORT,2054.2532975922118,2035.7951912714686,0.02433471441220088,0.44917274590532397,0.0002186549956774069,600.0,take_profit,0.6,ema_crossover
trade_31,LONG,1977.543807537547,1997.3106063310506,0.025279800629654937,0.49970073258627323,0.0002526875666074394,2100.0,take_profit,0.6,ema_crossover
trade_32,SHORT,2117.18677336503,2124.0911678986904,0.02361360477194005,-0.1630376437073965,-7.700673637227883e-05,300.0,stop_loss,0.6,ema_crossover
trade_33,LONG,2166.221719095848,2156.7923935716076,0.023078707071254437,-0.21761664165345007,-0.00010045908031255468,300.0,stop_loss,0.6,ema_crossover
trade_34,SHORT,2155.0598702377006,2164.604047835327,0.023197735298964066,-0.22140330555604135,-0.00010273649869950983,600.0,stop_loss,0.6,ema_crossover
trade_35,LONG,1995.066147887872,2012.3864126563976,0.025057515741816846,0.4340028070897685,0.0002175380538380829,300.0,take_profit,0.6,ema_crossover
trade_36,SHORT,1947.3627204253794,1956.4869059572504,0.02567244966555648,-0.23424019380615785,-0.00012028585704618538,300.0,stop_loss,0.6,ema_crossover
trade_37,LONG,1992.8298323911738,1977.9668602831334,0.025086136009790337,-0.3728545398120208,-0.00018709803203048044,300.0,stop_loss,0.6,ema_crossover
trade_38,SHORT,1955.4616583797501,1965.829891191549,0.025564569743829493,-0.2650594108374934,-0.000135548252609113,300.0,stop_loss,0.6,ema_crossover
trade_39,LONG,1979.1668580742974,1971.8056561662984,0.025257703990970343,-0.1859270588100042,-9.394208378716928e-05,300.0,stop_loss,0.6,ema_crossover
trade_40,SHORT,1965.7485386055828,1950.2161613167239,0.025429641702872582,0.3949827892495179,0.00020093251069116993,600.0,take_profit,0.6,ema_crossover
trade_41,LONG,1985.2475098837244,1979.7497609746981,0.025180868219076388,-0.13843809077976257,-6.973341615619045e-05,2100.0,stop_loss,0.6,ema_crossover
trade_42,SHORT,1987.2784057784165,1963.9426686379757,0.02515478636149967,0.5870054823559032,0.0002953816036288953,1500.0,take_profit,0.6,ema_crossover
trade_43,LONG,1900.4401776143302,1894.4921600376458,0.026305747139247663,-0.1564670463520599,-8.233200297232028e-05,900.0,stop_loss,0.6,ema_crossover
trade_44,SHORT,1881.1484514244648,1861.501945842017,0.02657510436909029,0.5221079363414665,0.00027754743967500805,2700.0,take_profit,0.6,ema_crossover
trade_45,LONG,1786.3285314538152,1780.3064642164825,0.02798719613426945,-0.1685407769049898,-9.435038064796613e-05,1200.0,stop_loss,0.6,ema_crossover
trade_46,SHORT,1811.952741897426,1796.306655548932,0.0275909426941252,0.4316902718286328,0.00023824587796731324,300.0,take_profit,0.6,ema_crossover
trade_47,LONG,1852.398452265436,1866.9404905021709,0.02698968067932181,0.3924849684359636,0.00021187934375348054,1500.0,take_profit,0.6,ema_crossover
trade_48,SHORT,1855.6625771776419,1866.6249995128676,0.02694326315423129,-0.29536342978580904,-0.00015916871602543182,2100.0,stop_loss,0.6,ema_crossover
trade_49,LONG,1871.5486440650507,1860.4391680160782,0.02671377443688263,-0.2967760372842017,-0.00015857244118410766,900.0,stop_loss,0.6,ema_crossover
trade_50,SHORT,1836.2857051134208,1842.6783315671391,0.02722596179113254,-0.17404540357391815,-9.478122227345226e-05,900.0,stop_loss,0.6,ema_crossover
trade_51,LONG,1839.1641352657437,1832.0614992321491,0.027182877949487275,-0.19307008842083065,-0.00010497708427363045,900.0,stop_loss,0.6,ema_crossover
trade_52,SHORT,1814.9390135604303,1822.0383382960226,0.027545172864783064,-0.19555212706511996,-0.00010774583917368022,300.0,stop_loss,0.6,ema_crossover
trade_53,LONG,1833.957884310037,1825.2962614502962,0.02725898535327232,-0.23610705066923898,-0.00012874180628093653,600.0,stop_loss,0.6,ema_crossover
trade_54,SHORT,1889.1976560519315,1901.0014535521796,0.026461313040237047,-0.31234398071763086,-0.0001653315521099953,300.0,stop_loss,0.6,ema_crossover
trade_55,LONG,1882.8072188607084,1899.6662069655174,0.026550295936307904,0.4476111233693733,0.00023773603525921469,600.0,take_profit,0.6,ema_crossover
trade_56,SHORT,1952.1982335812015,1932.9505747615865,0.025607710347979942,0.49288847192944313,0.000252478699883498,300.0,take_profit,0.6,ema_crossover
trade_57,LONG,1958.855207127976,1952.4958624905453,0.025521943208372602,-0.16230283267897505,-8.285596203761245e-05,300.0,stop_loss,0.6,ema_crossover
trade_58,SHORT,1943.593427128268,1949.717190599337,0.02572193296076755,-0.1575150334704332,-8.104320135676089e-05,1800.0,stop_loss,0.6,ema_crossover
trade_59,LONG,1949.717190599337,1967.959507829643,0.025640740360424765,0.46774651967477515,0.0002399048035941004,900.0,take_profit,0.6,ema_crossover
trade_60,SHORT,1939.938978802123,1925.2152690034775,0.025771187413267758,0.3794474846394623,0.00019559763929985274,300.0,take_profit,0.6,ema_crossover
trade_61,LONG,1942.167622922222,1920.4037965614707,0.02574259175179247,-0.5602572969617228,-0.0002884701044077488,300.0,stop_loss,0.6,ema_crossover
trade_62,SHORT,1912.0656382684967,1919.4748193949868,0.02614639683040575,-0.19372338992156055,-0.0001013162864518553,300.0,stop_loss,0.6,ema_crossover
trade_63,LONG,1918.9758020441689,1897.2339608017858,0.026051739825873475,-0.56641279138201,-0.0002951641134706569,300.0,stop_loss,0.6,ema_crossover
trade_64,SHORT,1897.2339608017858,1908.1880392942774,0.02634879371541429,-0.28862675454111725,-0.0001521302909943386,900.0,stop_loss,0.6,ema_crossover
trade_65,LONG,1921.447669492976,1914.3955959465704,0.026016000291313,-0.183466747437649,-9.548360350925481e-05,600.0,stop_loss,0.6,ema_crossover
trade_66,SHORT,1896.4194852396863,1907.279406697607,0.02635886531677188,-0.2862552070600551,-0.0001509450885144621,300.0,stop_loss,0.6,ema_crossover
trade_67,LONG,1919.6434610434553,1896.9790955054552,0.026039228395219122,-0.5901625906767175,-0.0003074334388928267,3900.0,stop_loss,0.6,ema_crossover
trade_68,SHORT,1883.7735640496292,1889.3505102829158,0.026533488238944854,-0.14797583729013947,-7.855287923885577e-05,300.0,stop_loss,0.6,ema_crossover
trade_69,LONG,1936.1276267308447,1923.1496572737053,0.025815624516321224,-0.3350343864897947,-0.00017304354416733413,600.0,stop_loss,0.6,ema_crossover
trade_70,SHORT,2005.3352259857568,1983.8735273960542,0.024923847149225797,0.5349080952125016,0.00026674248189579295,900.0,take_profit,0.6,ema_crossover
trade_71,LONG,2030.7172775046015,2055.748197140866,0.024613639598971688,0.6161020347578396,0.0003033913393965515,1200.0,take_profit,0.6,ema_crossover
trade_72,SHORT,1999.5951234143915,2004.3851505877758,0.024998272460638498,-0.11974240437412181,-5.988332486511404e-05,900.0,stop_loss,0.6,ema_crossover
trade_73,LONG,1960.6452638874227,1977.4408583887623,0.025494578705658844,0.42819660592273245,0.00021839575664683769,900.0,take_profit,0.6,ema_crossover
trade_74,SHORT,1972.2076981747496,1956.6273439521358,0.02534619757510729,0.39490273641652596,0.000200233847977575,1200.0,take_profit,0.6,ema_crossover
trade_75,LONG,2015.8301334099517,2007.1755422565332,0.024798686983711526,-0.21462249698562552,-0.0001064685428739836,300.0,stop_loss,0.6,ema_crossover
trade_76,SHORT,2151.761916945099,2161.3184409359756,0.02323159778255214,-0.2220133215553525,-0.00010317745648670528,600.0,stop_loss,0.6,ema_crossover
trade_77,LONG,2186.397324197285,2212.6007854894087,0.0228630710248544,0.5990915966188506,0.0002740085665073714,300.0,take_profit,0.6,ema_crossover
trade_78,SHORT,2211.646555245819,2231.208983122288,0.022603409505503415,-0.4421775682137038,-0.00019993138920181434,1200.0,stop_loss,0.6,ema_crossover
trade_79,LONG,2235.332239880965,2259.3991442589327,0.022362913659974826,0.5382061046673596,0.00024077230895037775,1200.0,take_profit,0.6,ema_crossover
trade_80,SHORT,2418.3505737092564,2436.5567381014016,0.020671623649528674,-0.3763509784158752,-0.0001556230029290706,300.0,stop_loss,0.6,ema_crossover
trade_81,LONG,2436.5567381014016,2479.916796701116,0.02051639117437495,0.8895919235755569,0.0003651020760832925,900.0,take_profit,0.6,ema_crossover
trade_82,SHORT,2437.42892766028,2445.536905795009,0.02051087461452876,-0.16630172289876544,-6.8228337249776e-05,600.0,stop_loss,0.6,ema_crossover
trade_83,LONG,2496.7788754737535,2479.0281800017565,0.020022985655453705,-0.3554219208101231,-0.0001423521819659273,300.0,stop_loss,0.6,ema_crossover
trade_84,SHORT,2447.648163980367,2457.721671309112,0.020424173389998603,-0.20574306032771175,-8.405744884229287e-05,600.0,stop_loss,0.6,ema_crossover
trade_85,LONG,2483.4079344966613,2516.189656325046,0.02012966178014453,0.6598849729761689,0.00026571751012381087,1200.0,take_profit,0.6,ema_crossover
trade_86,SHORT,2522.9580193488764,2537.1693606292233,0.019815415407233878,-0.28160363096404506,-0.0001116164552895419,900.0,stop_loss,0.6,ema_crossover
trade_87,LONG,2562.396253993129,2555.5010077713014,0.019509883809871207,-0.13452545262831028,-5.249986313345235e-05,300.0,stop_loss,0.6,ema_crossover
trade_88,SHORT,2499.5609080637464,2512.821963254357,0.020000064972098334,-0.2652219654107914,-0.00010610742252976034,300.0,stop_loss,0.6,ema_crossover
trade_89,LONG,2528.000379369619,2553.112382575272,0.019774543888965112,0.496578409530015,0.00019643130340583315,900.0,take_profit,0.6,ema_crossover
trade_90,SHORT,2716.182429049022,2735.302922651814,0.01840544170028955,-0.35192113028694033,-0.0001295646148517916,600.0,stop_loss,0.6,ema_crossover
trade_91,LONG,2767.111917963273,2753.200058051599,0.01806604836437437,-0.2513323340026975,-9.082839489473565e-05,600.0,stop_loss,0.6,ema_crossover
trade_92,SHORT,2706.356361351358,2717.3552381587406,0.0184711525029653,-0.20316193087049317,-7.506843288333575e-05,600.0,stop_loss,0.6,ema_crossover
trade_93,LONG,2615.453912281165,2590.418122953102,0.019112745605460703,-0.47850267245917505,-0.00018295205670125202,600.0,stop_loss,0.6,ema_crossover
trade_94,SHORT,2558.4116338773215,2563.7563549086008,0.019537947722321616,-0.1044248800995274,-4.0816293483339705e-05,300.0,stop_loss,0.6,ema_crossover
trade_95,LONG,2599.3196398857467,2579.382820444293,0.019230259281490737,-0.38339020710742067,-0.0001474963683667133,900.0,stop_loss,0.6,ema_crossover
trade_96,SHORT,2544.642082578307,2521.4175285163674,0.0196427128285144,0.4561932460089886,0.0001792759968611224,600.0,take_profit,0.6,ema_crossover
trade_97,LONG,2532.853913845741,2521.3355756416668,0.019735032633513686,-0.22731478034124974,-8.974650259086911e-05,300.0,stop_loss,0.6,ema_crossover
trade_98,SHORT,2601.367248657942,2614.1737559969674,0.019214825625852812,-0.24607480539557547,-9.459441204333093e-05,300.0,stop_loss,0.6,ema_crossover
trade_99,LONG,2633.722451141623,2611.641548110889,0.018978304899240163,-0.41905811016782857,-0.00015911247974750799,600.0,stop_loss,0.6,ema_crossover
trade_100,SHORT,2610.9685636752392,2580.7548003567586,0.01914289321692725,0.5783788448871894,0.00022151888495855902,2700.0,take_profit,0.6,ema_crossover
trade_101,LONG,2609.2865844321677,2644.194830880874,0.01915634127720434,0.6687142823601772,0.00025628242077736454,300.0,take_profit,0.6,ema_crossover
trade_102,LONG,2652.2918622214765,2635.6214286825025,0.018846993645321185,-0.31418755497379336,-0.00011845889189232731,600.0,stop_loss,0.6,ema_crossover
trade_103,SHORT,2635.6214286825025,2660.240870288712,0.018965605754707168,-0.4669226234044025,-0.00017715845618913802,900.0,stop_loss,0.6,ema_crossover
trade_104,LONG,2666.029045113607,2651.540002790356,0.018748416268586986,-0.27164659680948333,-0.00010189183696530497,300.0,stop_loss,0.6,ema_crossover
trade_105,SHORT,2647.257032012867,2665.4592171219465,0.01888085043670455,-0.3436727346657395,-0.00012982220105934507,300.0,stop_loss,0.6,ema_crossover
trade_106,LONG,2697.349329159429,2727.6510978580154,0.018529578347514754,0.5614789971687256,0.00020815954059005714,600.0,take_profit,0.6,ema_crossover
trade_107,SHORT,2700.694937872661,2676.495005190875,0.018507663497763997,0.4478842107430343,0.00016584035629578844,600.0,take_profit,0.6,ema_crossover
trade_108,LONG,2755.8184358917997,2809.291614964654,0.01813827496409061,0.9699112252274859,0.0003519503362759153,600.0,take_profit,0.6,ema_crossover
trade_109,SHORT,2722.6114558566555,2734.7279865001683,0.01836128397605394,-0.2224750599500974,-8.171384847130043e-05,900.0,stop_loss,0.6,ema_crossover
trade_110,LONG,2707.84066724966,2741.9719486205545,0.01846103071231147,0.6300986336386297,0.0002326941319921226,600.0,take_profit,0.6,ema_crossover
trade_111,SHORT,2737.6383131084076,2756.7522544767094,0.018261243633220035,-0.3490443401176417,-0.0001274983398816204,600.0,stop_loss,0.6,ema_crossover
trade_112,LONG,2750.720227567465,2740.934162252931,0.01817376209059904,-0.17784962282940367,-6.465565674291813e-05,600.0,stop_loss,0.6,ema_crossover
trade_113,SHORT,2721.334618465764,2694.7800212526668,0.018369679864536043,0.48779944973629596,0.0001792500806134998,900.0,take_profit,0.6,ema_crossover
trade_114,LONG,2688.3737897131314,2670.0156268097826,0.018595808713072842,-0.34138488567410397,-0.00012698564722673188,300.0,stop_loss,0.6,ema_crossover
trade_115,SHORT,2621.294162981699,2594.864309610509,0.01907102931227362,0.5040445083610648,0.00019228841824746546,2400.0,take_profit,0.6,ema_crossover
trade_116,LONG,2640.7924164373762,2623.1967339399216,0.018931172980382223,-0.33310690906719725,-0.00012613899789843498,1500.0,stop_loss,0.6,ema_crossover
trade_117,SHORT,2575.0128959636563,2582.6417262201335,0.01941412898734383,-0.14810709462179888,-5.7517030246317364e-05,600.0,stop_loss,0.6,ema_crossover
trade_118,LONG,2534.6684371956208,2560.5545145379833,0.01972285259769497,0.5105472877559485,0.0002014256698287617,600.0,take_profit,0.6,ema_crossover
trade_119,SHORT,2547.5337100876445,2559.7796848246426,0.019624252471837918,-0.24031810000259868,-9.433362905110718e-05,600.0,stop_loss,0.6,ema_crossover
trade_120,LONG,2609.6117759411572,2596.4069314180506,0.0191569656366791,-0.25296475276684444,-9.693577991140565e-05,1200.0,stop_loss,0.6,ema_crossover
trade_121,SHORT,2628.9425472092585,2668.8555639440624,0.01901562221132665,-0.75897084754339,-0.00028869814912808645,600.0,stop_loss,0.6,ema_crossover
trade_122,LONG,2668.8555639440624,2699.3531434281904,0.018729819670310198,0.571214164118669,0.00021402962821806767,900.0,take_profit,0.6,ema_crossover
trade_123,SHORT,2869.287978216264,2837.7014368583687,0.01742245459121673,0.5503150825015215,0.00019179499815965951,900.0,take_profit,0.6,ema_crossover
trade_124,LONG,2903.981092144102,2927.3129223874657,0.017215260533290228,0.40166353635800445,0.00013831479049384698,300.0,take_profit,0.6,ema_crossover
trade_125,SHORT,2962.553581999832,2974.6177843947353,0.01687557643056801,-0.20359036958902854,-6.872124468094771e-05,1200.0,stop_loss,0.6,ema_crossover
trade_126,LONG,2984.9197239346813,3018.6332070172707,0.016748785922102497,0.5646599108387139,0.00018917088667777865,2100.0,take_profit,0.6,ema_crossover
trade_127,SHORT,2976.897651278546,2942.2887931981563,0.016794868553483673,0.5812512222463185,0.00019525401620599126,900.0,take_profit,0.6,ema_crossover
trade_128,LONG,3002.4000105414193,2987.177297716189,0.016653181065467797,-0.2535065929861781,-8.443464964565583e-05,300.0,stop_loss,0.6,ema_crossover
trade_129,SHORT,3224.649344353434,3184.136569507829,0.01550501717685796,0.6281512698632883,0.00019479676789143635,300.0,take_profit,0.6,ema_crossover
trade_130,LONG,3040.828527025765,3028.293402004156,0.016443342261985232,-0.20611935102709214,-6.778394414389998e-05,600.0,stop_loss,0.6,ema_crossover
trade_131,SHORT,3125.2879296639917,3135.3073052281115,0.01599863908811551,-0.1602963735386373,-5.129011378989046e-05,300.0,stop_loss,0.6,ema_crossover
trade_132,LONG,3197.4679009735755,3222.834418031997,0.015637233492178673,0.39666215012586753,0.00012405508433879526,300.0,take_profit,0.6,ema_crossover
trade_133,SHORT,3257.6826709698116,3271.5527619095747,0.015348804813802021,-0.21288931858410662,-6.534992511125385e-05,300.0,stop_loss,0.6,ema_crossover
trade_134,LONG,3318.7652031404136,3303.6251668256596,0.015065986279509776,-0.2280995793893646,-6.873025520863096e-05,2100.0,stop_loss,0.6,ema_crossover
trade_135,SHORT,3280.2071462688455,3240.007515593688,0.01524273568344731,0.6127523449536271,0.0001868029418967085,1200.0,take_profit,0.6,ema_crossover
trade_136,LONG,3253.197919974463,3243.595084732796,0.01537022815988038,-0.14759776864616153,-4.53700550279831e-05,300.0,stop_loss,0.6,ema_crossover
trade_137,SHORT,3212.98679379663,3220.460518497416,0.01556235972925616,-0.11630879231106032,-3.6199586171850984e-05,900.0,stop_loss,0.6,ema_crossover
trade_138,LONG,3237.696811726577,3274.5825086864766,0.015443408587657952,0.5696408891922629,0.0001759401581794463,600.0,take_profit,0.6,ema_crossover
trade_139,SHORT,3295.5079393867577,3309.068893774073,0.01517335836253573,-0.20576522065673436,-6.243808980020968e-05,600.0,stop_loss,0.6,ema_crossover
trade_140,LONG,3200.126492841328,3184.8985102843603,0.015625286761835812,-0.23794159425685277,-7.435380907258738e-05,300.0,stop_loss,0.6,ema_crossover
trade_141,SHORT,3172.7261180751375,3183.8422179474064,0.01575985526514906,-0.1751881250999003,-5.521690766241912e-05,300.0,stop_loss,0.6,ema_crossover
trade_142,LONG,3215.494469642491,3241.2324125840773,0.015549965626828194,0.40022412804693425,0.0001244673663181366,600.0,take_profit,0.6,ema_crossover
trade_143,SHORT,3310.3467485259976,3280.7004820982875,0.015105012675515622,0.44780723017227414,0.00013527502228329098,900.0,take_profit,0.6,ema_crossover
trade_144,LONG,3274.564971268125,3308.0833723595333,0.015270751709538611,0.5118511807676215,0.00015631120019261651,1500.0,take_profit,0.6,ema_crossover
trade_145,SHORT,3357.6924489096004,3324.7257298579393,0.014893450978552733,0.49098821411963545,0.00014622786976189027,300.0,take_profit,0.6,ema_crossover
trade_146,LONG,3267.429016638431,3259.3062019566255,0.015305637115695742,-0.12432485387776394,-3.804974897531846e-05,600.0,stop_loss,0.6,ema_crossover
trade_147,SHORT,3245.367953240839,3265.2514689987174,0.015409488824141912,-0.306394813855675,-9.440988457093371e-05,300.0,stop_loss,0.6,ema_crossover
trade_148,LONG,3297.634544467396,3276.586811453138,0.015164788140494377,-0.3191844119989121,-9.679193000158963e-05,600.0,stop_loss,0.6,ema_crossover
trade_149,SHORT,3239.2079678239766,3256.311378238946,0.015437827335043518,-0.26403949682668265,-8.151359821581883e-05,600.0,stop_loss,0.6,ema_crossover
trade_150,LONG,3306.413123272796,3299.623951103075,0.01512364343103714,-0.1026770190867818,-3.105389897108463e-05,900.0,stop_loss,0.6,ema_crossover
trade_151,SHORT,3244.392413146733,3252.6925418340334,0.015412592978691152,-0.12792650512812004,-3.943003460670907e-05,300.0,stop_loss,0.6,ema_crossover
trade_152,LONG,3211.553192260445,3247.163567529867,0.015569992804404843,0.5544532867070582,0.00017264334529574064,1800.0,take_profit,0.6,ema_crossover
trade_153,SHORT,3209.7456697128237,3179.9977045941673,0.01557962452687604,0.4634621269872712,0.00014439216519878886,900.0,take_profit,0.6,ema_crossover
trade_154,LONG,2847.0002548815437,2839.160615523761,0.017565488301513252,-0.13770709342721565,-4.836918900555044e-05,300.0,stop_loss,0.6,ema_crossover
trade_155,SHORT,2939.689798131631,2946.2469196735074,0.01701140751920269,-0.11154586670180065,-3.794477457202984e-05,300.0,stop_loss,0.6,ema_crossover
trade_156,LONG,2984.3587664473516,3008.7780998213375,0.016756599095576124,0.4091849795291034,0.0001371098488993689,1200.0,take_profit,0.6,ema_crossover
trade_157,SHORT,3183.5105212049302,3154.093959864755,0.015708994519891134,0.4621046008868524,0.0001451556694437906,900.0,take_profit,0.6,ema_crossover
trade_158,LONG,3058.394669311905,3111.8175900838314,0.016352389165614278,0.873592390826318,0.0002856375599892292,900.0,take_profit,0.6,ema_crossover
trade_159,SHORT,3132.14218762001,3142.086747955193,0.015968760299029744,-0.15880230027177325,-5.070085927115613e-05,300.0,stop_loss,0.6,ema_crossover
trade_160,LONG,3148.837759712078,3141.170868207648,0.01588383956931923,-0.12177967465174536,-3.867448371264469e-05,300.0,stop_loss,0.6,ema_crossover
trade_161,SHORT,3137.797925570478,3159.664061746047,0.01593953023524127,-0.3485359386983843,-0.00011107660434666694,1200.0,stop_loss,0.6,ema_crossover
trade_162,LONG,3174.5189355997572,3199.1476792036606,0.01575460195437944,0.38801605211596557,0.00012222829977943044,600.0,take_profit,0.6,ema_crossover
trade_163,SHORT,3143.465825796009,3107.6949035599364,0.015910852886275573,0.5691458813045562,0.00018105680571871126,600.0,take_profit,0.6,ema_crossover
trade_164,LONG,3134.7493384923064,3163.8071716973477,0.015956002421788008,0.4636468569915515,0.0001479055601984903,600.0,take_profit,0.6,ema_crossover
trade_165,SHORT,3086.639797191264,3117.3533250215796,0.016205449795756336,-0.4977265333047477,-0.00016125190045098938,300.0,stop_loss,0.6,ema_crossover
trade_166,LONG,3117.3533250215796,3099.214070784724,0.016044988303644977,-0.29104412206719354,-9.336257129761793e-05,600.0,stop_loss,0.6,ema_crossover
trade_167,SHORT,3099.214070784724,3109.723430143963,0.016138427767600282,-0.16960453690283533,-5.4725015126138517e-05,5100.0,stop_loss,0.6,ema_crossover
trade_168,LONG,3120.4046942080804,3144.5319409990684,0.016028560169724558,0.38672502691914507,0.00012393425366810987,900.0,take_profit,0.6,ema_crossover
trade_169,SHORT,3190.0335496104317,3222.604959705541,0.015679310967199055,-0.5106972675213887,-0.00016009150360934456,300.0,stop_loss,0.6,ema_crossover
trade_170,LONG,3242.684383085095,3286.9098087504967,0.015423941594407605,0.6821303824509736,0.0002103597827803376,600.0,take_profit,0.6,ema_crossover
trade_171,SHORT,3285.5998027055816,3307.0217499227388,0.01522351722340802,-0.32611738241932925,-9.925657475106448e-05,300.0,stop_loss,0.6,ema_crossover
trade_172,LONG,3307.0217499227388,3343.030693494017,0.015124410536450464,0.544614045555894,0.0001646841438429057,1800.0,take_profit,0.6,ema_crossover
trade_173,SHORT,3267.071749971776,3282.5068142980945,0.015310186459621589,-0.2363137128521866,-7.233196297394696e-05,300.0,stop_loss,0.6,ema_crossover
trade_174,LONG,3325.86047861957,3310.4742623099382,0.015039204567362489,-0.23139645459824315,-6.95749133452184e-05,1800.0,stop_loss,0.6,ema_crossover
trade_175,SHORT,3382.452609976426,3342.1837526192853,0.014787240173201256,0.5954652652404243,0.00017604541257551406,900.0,take_profit,0.6,ema_crossover
trade_176,LONG,3388.2624227387396,3378.514748809725,0.014762763388346905,-0.14390260380080008,-4.247091454164383e-05,300.0,stop_loss,0.6,ema_crossover
trade_177,SHORT,3323.4907730692375,3289.961661759837,0.015050259003820619,0.5046218093744068,0.00015183487598745144,600.0,take_profit,0.6,ema_crossover
trade_178,LONG,3366.656171667029,3393.073107757709,0.01485804236901867,0.39250395569498014,0.00011658569681044334,300.0,take_profit,0.6,ema_crossover
trade_179,SHORT,3347.905182269503,3320.0380292382874,0.014941845672706544,0.41638669993011634,0.000124372309626718,300.0,take_profit,0.6,ema_crossover
