id,direction,entry_price,exit_price,position_size,pnl,pnl_pct,duration_sec,exit_reason,confidence,source
trade_13,LONG,2051.3917384701945,2043.1862612372247,0.02437493822043801,-0.20000800062284876,-9.749868680469719e-05,900.0,stop_loss,0.6,ema_crossover
trade_14,SHORT,2046.6380159604817,2054.6397401420404,0.02443106522071477,-0.1954906453578325,-9.551793909490598e-05,300.0,stop_loss,0.6,ema_crossover
trade_15,LONG,2054.6397401420404,2076.595247610139,0.02433544354322739,0.534297012452816,0.00026004413426554244,1200.0,take_profit,0.6,ema_crossover
trade_16,SHORT,2067.3760921518474,2074.796861373857,0.024186813939070927,-0.17948476445753433,-8.681766473884099e-05,2700.0,stop_loss,0.6,ema_crossover
trade_17,LONG,2079.071224721951,2073.268272420218,0.024050327311814515,-0.13956290223151652,-6.712752337293364e-05,900.0,stop_loss,0.6,ema_crossover
trade_18,SHORT,2068.5482523596315,2087.334822564238,0.024172337090802222,-0.4541153077657697,-0.00021953334047090847,300.0,stop_loss,0.6,ema_crossover
trade_19,LONG,2099.4864050342107,2090.5597810716554,0.02381505064676676,-0.21258800177289786,-0.00010125714615876914,600.0,stop_loss,0.6,ema_crossover
trade_20,SHORT,2268.301315843006,2275.9569821254818,0.022042182746562246,-0.1687475952450303,-7.439381799340705e-05,300.0,stop_loss,0.6,ema_crossover
trade_21,LONG,2296.9719793966638,2289.3145402585556,0.021766686245443687,-0.16667707516278196,-7.256382605353433e-05,300.0,stop_loss,0.6,ema_crossover
trade_22,SHORT,2381.005753839931,2362.4793312398424,0.020998115995350192,0.3890199707355379,0.00016338472517680894,1500.0,take_profit,0.6,ema_crossover
trade_23,LONG,2362.6556465321814,2386.8603631102915,0.02116202595074184,0.5122208403563159,0.00021679877095425848,1200.0,take_profit,0.6,ema_crossover
trade_24,SHORT,2343.613221476076,2354.5625032718935,0.021335065338678356,-0.23360364252536933,-9.967670449402865e-05,900.0,stop_loss,0.6,ema_crossover
trade_25,LONG,2349.526982133228,2340.32376485675,0.021280867838841745,-0.1958524505528728,-8.335824701832138e-05,300.0,stop_loss,0.6,ema_crossover
trade_26,SHORT,2340.32376485675,2349.8301174188105,0.021364135458145705,-0.20309500384874735,-8.678072961463888e-05,1200.0,stop_loss,0.6,ema_crossover
trade_27,LONG,2346.5179926125197,2339.0210157984006,0.021307306660637258,-0.15974038400612256,-6.807549931815097e-05,1500.0,stop_loss,0.6,ema_crossover
trade_28,SHORT,2330.3857224000812,2345.8167394756047,0.0214544653577286,-0.33106422128133556,-0.00014206413045663965,2700.0,stop_loss,0.6,ema_crossover
trade_29,LONG,2339.2669020464346,2361.2317396252574,0.02137230445424353,0.4694391960226119,0.00020067791136271697,1800.0,take_profit,0.6,ema_crossover
trade_30,SHORT,2379.9936270908943,2387.925491897967,0.021007565338468915,-0.16662916819047857,-7.001244301403956e-05,900.0,stop_loss,0.6,ema_crossover
trade_31,LONG,2400.627106829336,2422.1218538507765,0.020826657475531453,0.44766373373874363,0.00018647783009082246,1800.0,take_profit,0.6,ema_crossover
trade_32,SHORT,2436.206653935725,2411.9072010453965,0.020523413610378582,0.4987077221741245,0.00020470665793825634,1800.0,take_profit,0.6,ema_crossover
trade_33,LONG,2309.0998414882997,2329.8502080308003,0.02165422622239765,0.44933313130897967,0.00019459233560874004,1200.0,take_profit,0.6,ema_crossover
trade_34,SHORT,2271.7838940532856,2277.8502273419176,0.022010903913105163,-0.13352547912095009,-5.877560778138794e-05,2100.0,stop_loss,0.6,ema_crossover
trade_35,LONG,2254.019391290257,2245.525146969637,0.02218408127683763,-0.18843700639395175,-8.360043712227592e-05,600.0,stop_loss,0.6,ema_crossover
trade_36,SHORT,2235.468525897751,2241.075983194497,0.022367752715658787,-0.12542621817722893,-5.6107351422833606e-05,900.0,stop_loss,0.6,ema_crossover
trade_37,LONG,2235.0156085667686,2230.539952410102,0.0223720048612513,-0.10012940129423104,-4.4800314105385715e-05,600.0,stop_loss,0.6,ema_crossover
trade_38,SHORT,2210.3401414605833,2186.996633738447,0.02262153162534576,0.528065898182805,0.00023890707510467658,900.0,take_profit,0.6,ema_crossover
trade_39,LONG,2210.069358832638,2204.647523692506,0.022625497947596027,-0.12267171983525745,-5.550582353671146e-05,600.0,stop_loss,0.6,ema_crossover
trade_40,SHORT,2256.757277507005,2274.0592559849133,0.022157148614117335,-0.3833625084532784,-0.00016987316814007193,300.0,stop_loss,0.6,ema_crossover
trade_41,LONG,2274.0592559849133,2268.936122855321,0.021987725007418628,-0.11264604242986781,-4.953522742795895e-05,600.0,stop_loss,0.6,ema_crossover
trade_42,SHORT,2267.9663635446536,2272.925345455805,0.022046546696932384,-0.10932842627344604,-4.8205488419402426e-05,300.0,stop_loss,0.6,ema_crossover
trade_43,LONG,2288.406503107555,2306.902364995453,0.021849387174406987,0.4041232475130354,0.00017659591814839446,900.0,take_profit,0.6,ema_crossover
trade_44,SHORT,2332.0022758468617,2345.076613088884,0.02144178881511044,-0.2803371780409792,-0.00012021308081235698,1500.0,stop_loss,0.6,ema_crossover
trade_45,LONG,2358.1329689566314,2347.047959407497,0.02120359593263237,-0.23504206338922162,-9.96729474051742e-05,300.0,stop_loss,0.6,ema_crossover
trade_46,SHORT,2410.0810384966912,2424.001662538764,0.02074607559671352,-0.28879831873026657,-0.00011982929790211826,900.0,stop_loss,0.6,ema_crossover
trade_47,LONG,2462.2530770178423,2456.6493090358354,0.020305905958220974,-0.113789585654323,-4.621360278373142e-05,600.0,stop_loss,0.6,ema_crossover
trade_48,SHORT,2507.815802795103,2516.063509985604,0.019936755492014596,-0.16443252162674774,-6.556802195898054e-05,900.0,stop_loss,0.6,ema_crossover
trade_49,LONG,2529.0484466035346,2520.9603107506505,0.01976905123501016,-0.15989477207138797,-6.32232934430828e-05,300.0,stop_loss,0.6,ema_crossover
trade_50,SHORT,2503.4781362810854,2510.697874953959,0.01997065127843973,-0.14418288335742227,-5.7593026784570136e-05,1200.0,stop_loss,0.6,ema_crossover
trade_51,LONG,2527.22212427285,2558.991853796488,0.019782735932970672,0.6284921698280334,0.00024868893153144085,600.0,take_profit,0.6,ema_crossover
trade_52,SHORT,2507.009399972372,2486.7331709825057,0.019943487403697457,0.4043787174538871,0.00016129924261885234,600.0,take_profit,0.6,ema_crossover
trade_53,LONG,2496.669669265721,2516.471611622112,0.020026891381907448,0.39657134872223515,0.00015884013556301507,600.0,take_profit,0.6,ema_crossover
trade_54,SHORT,2466.5410801872144,2474.037440210441,0.020272322055076303,-0.15196862463165237,-6.161203875838861e-05,600.0,stop_loss,0.6,ema_crossover
trade_55,LONG,2506.4618164448243,2497.7064542972685,0.01994913904869715,-0.1746619369032912,-6.968465897119966e-05,600.0,stop_loss,0.6,ema_crossover
trade_56,SHORT,2475.969662669787,2485.206989359296,0.020194464714445814,-0.18654286788710303,-7.534133826420058e-05,900.0,stop_loss,0.6,ema_crossover
trade_57,LONG,2486.5540753954624,2480.867660864855,0.020108128661763317,-0.11434315500556964,-4.598458410255344e-05,900.0,stop_loss,0.6,ema_crossover
trade_58,SHORT,2464.8313489051075,2437.1012751139147,0.020285111019428922,0.5625076254313024,0.00022821343362140035,900.0,take_profit,0.6,ema_crossover
trade_59,LONG,2467.641524594992,2450.276416958349,0.020263149892909484,-0.3518717789478081,-0.0001425943660943864,300.0,stop_loss,0.6,ema_crossover
trade_60,SHORT,2495.321951650314,2504.4589178077244,0.02003766716470106,-0.1830834867573266,-7.337068735208374e-05,1200.0,stop_loss,0.6,ema_crossover
trade_61,LONG,2514.63943363843,2507.957055584855,0.019883373596095728,-0.13286821934958512,-5.2837881078377184e-05,300.0,stop_loss,0.6,ema_crossover
trade_62,SHORT,2501.4308577708703,2510.2627835325475,0.019988100339486017,-0.1765334183152956,-7.057297537002958e-05,300.0,stop_loss,0.6,ema_crossover
trade_63,LONG,2512.8710262667346,2505.660003299936,0.019896750683857822,-0.14347592614596724,-5.7096414677168414e-05,1800.0,stop_loss,0.6,ema_crossover
trade_64,SHORT,2556.7242937316546,2564.5959640836036,0.019555198444066557,-0.15393207581863752,-6.02067560417188e-05,600.0,stop_loss,0.6,ema_crossover
trade_65,SHORT,2563.0956416745835,2568.5964766376223,0.019506287809706712,-0.10730086998273357,-4.186377918875832e-05,1800.0,stop_loss,0.6,ema_crossover
trade_66,LONG,2568.5964766376223,2589.0633603387105,0.019464304814201788,0.3983736629547979,0.00015509390695586496,1500.0,take_profit,0.6,ema_crossover
trade_67,SHORT,2552.183599654411,2561.1954000995433,0.019590258569581114,-0.17654350089760978,-6.917351123230922e-05,300.0,stop_loss,0.6,ema_crossover
trade_68,LONG,2568.516669913843,2559.1676881995386,0.019465341417638834,-0.1819811209761995,-7.085066766660454e-05,1200.0,stop_loss,0.6,ema_crossover
trade_69,SHORT,2550.3735456745026,2526.8811014019852,0.01960345930342617,0.4605331752343007,0.000180574793059384,3300.0,take_profit,0.6,ema_crossover
trade_70,LONG,2558.8957209176756,2585.167355104806,0.01953907158792327,0.5133233411140758,0.00020060346223486862,1800.0,take_profit,0.6,ema_crossover
trade_71,SHORT,2629.664017598658,2643.772757484806,0.019014221192943957,-0.26826670094892446,-0.00010201558037589104,600.0,stop_loss,0.6,ema_crossover
trade_72,LONG,2643.772757484806,2665.829464770143,0.018912242672403424,0.41714180073446805,0.0001577827744663359,600.0,take_profit,0.6,ema_crossover
trade_73,SHORT,2627.1981873264854,2640.272137143411,0.0190323508559241,-0.24882799998847085,-9.471230651300258e-05,2700.0,stop_loss,0.6,ema_crossover
trade_74,LONG,2646.7807713962534,2670.0826089742695,0.018891067242742896,0.4401965805657763,0.00016631395592826522,2700.0,take_profit,0.6,ema_crossover
trade_75,SHORT,2645.5274189825536,2613.7269598494954,0.01890084909094572,0.6010556790967199,0.00022719691914131835,1200.0,take_profit,0.6,ema_crossover
trade_76,LONG,2648.4763158014134,2668.765664662711,0.018880939010931807,0.38308195842167947,0.0001446423953788543,3900.0,take_profit,0.6,ema_crossover
trade_77,SHORT,2683.709191269576,2660.216937306256,0.018633775732116106,0.4377493917944179,0.0001631135717753878,600.0,take_profit,0.6,ema_crossover
trade_78,LONG,2679.2242939448734,2669.810610581026,0.018665784742366895,-0.17571378730237236,-6.558382875949981e-05,900.0,stop_loss,0.6,ema_crossover
trade_79,SHORT,2760.205617096649,2737.385883987684,0.01811783334857526,0.41344412152719323,0.0001497874357498333,900.0,take_profit,0.6,ema_crossover
trade_80,LONG,2726.537339954218,2719.826199172859,0.018342317145675253,-0.12309787262096276,-4.514806044175787e-05,300.0,stop_loss,0.6,ema_crossover
trade_81,SHORT,2718.457299719551,2697.352143131408,0.018396609398559343,0.38826332204749847,0.0001428248742724609,1500.0,take_profit,0.6,ema_crossover
trade_82,LONG,2739.0290974738423,2732.0217143101504,0.018259148277153636,-0.12794884822068006,-4.6713212480541007e-05,1800.0,stop_loss,0.6,ema_crossover
trade_83,SHORT,2694.962862269857,2701.3966841423276,0.018557472305888948,-0.11939547121939605,-4.4303197231754846e-05,900.0,stop_loss,0.6,ema_crossover
trade_84,LONG,2649.7267892440345,2670.749218789981,0.018874059736130044,0.39677859104878094,0.00014974320849206558,2700.0,take_profit,0.6,ema_crossover
trade_85,SHORT,2672.768693976028,2650.39106250332,0.018712088969873197,0.41873223105234464,0.00015666609385095567,3300.0,take_profit,0.6,ema_crossover
trade_86,LONG,2679.1503500832187,2671.1504093275553,0.018668298797479926,-0.14934528438886122,-5.5743524951566196e-05,1500.0,stop_loss,0.6,ema_crossover
trade_87,SHORT,2657.2435743649066,2667.9052513569736,0.01882192246687743,-0.2006732577115758,-7.551933125270145e-05,2100.0,stop_loss,0.6,ema_crossover
trade_88,LONG,2635.5607403970885,2621.8566839933187,0.018976390260875057,-0.2600535224749788,-9.86710412281364e-05,900.0,stop_loss,0.6,ema_crossover
trade_89,SHORT,2599.368006351105,2576.8676609922886,0.01924011097166989,0.43290914160452715,0.00016654399859765477,1500.0,take_profit,0.6,ema_crossover
trade_90,LONG,2576.993296132384,2571.4153297410576,0.019408002930847476,-0.10825718807102953,-4.20091073707893e-05,1500.0,stop_loss,0.6,ema_crossover
trade_91,SHORT,2546.701220348487,2563.4797449667703,0.01963864145450382,-0.32950742911403375,-0.00012938597841051193,900.0,stop_loss,0.6,ema_crossover
trade_92,LONG,2579.757066374851,2569.657003932019,0.019386362100871822,-0.19580346775815793,-7.589996372538544e-05,900.0,stop_loss,0.6,ema_crossover
trade_93,SHORT,2545.0903818815086,2525.4408584555395,0.019650039134058248,0.3861139042858884,0.00015170930943538674,3600.0,take_profit,0.6,ema_crossover
trade_94,LONG,2552.1694854245025,2576.9603245342046,0.019596291100114637,0.48580849980982954,0.0001903511904614066,3600.0,take_profit,0.6,ema_crossover
trade_95,SHORT,2541.5479146998473,2551.287375443656,0.019679143142030484,-0.19166424210359712,-7.541240556396607e-05,1800.0,stop_loss,0.6,ema_crossover
trade_96,LONG,2524.9401144952226,2517.635170459815,0.019808203215344614,-0.1446978159300716,-5.7307424876886276e-05,300.0,stop_loss,0.6,ema_crossover
trade_97,SHORT,2569.7388479315205,2575.5876195120136,0.01946260159691916,-0.11383231110252082,-4.429722934458835e-05,1800.0,stop_loss,0.6,ema_crossover
trade_98,LONG,2557.478946339238,2579.0186945863184,0.019555677795686403,0.4212243765201033,0.00016470296935309738,3900.0,take_profit,0.6,ema_crossover
trade_99,SHORT,2555.6633296681202,2562.1865821631795,0.019570394811056473,-0.12766262678051965,-4.995283427927026e-05,900.0,stop_loss,0.6,ema_crossover
trade_100,LONG,2571.2144417953054,2564.900374477824,0.019451781710470056,-0.12281985916486644,-4.7767256269418594e-05,300.0,stop_loss,0.6,ema_crossover
trade_101,SHORT,2551.7952611179076,2563.131623521378,0.0195995692583127,-0.22218782006415233,-8.707117826013001e-05,1200.0,stop_loss,0.6,ema_crossover
trade_102,LONG,2547.8703741703584,2532.028799227365,0.01962932554231671,-0.31095943165902173,-0.00012204680222802811,2400.0,stop_loss,0.6,ema_crossover
trade_103,SHORT,2517.762320345933,2523.471353320999,0.0198634405689988,-0.11340103720667469,-4.50404060344718e-05,600.0,stop_loss,0.6,ema_crossover
trade_104,LONG,2538.391139297215,2530.3326322690755,0.019701792382444277,-0.1587670323808725,-6.254632311111404e-05,600.0,stop_loss,0.6,ema_crossover
trade_105,SHORT,2528.1316205136814,2536.8516897399804,0.019781431065897852,-0.17249544828989236,-6.823040655408742e-05,1200.0,stop_loss,0.6,ema_crossover
trade_106,LONG,2507.5376471369855,2528.073298474752,0.019943548587023303,0.4095537602209156,0.00016332905736770456,1200.0,take_profit,0.6,ema_crossover
trade_107,SHORT,2595.4573260360407,2612.012594128254,0.019268760910297167,-0.31899950267472926,-0.00012290685709786915,300.0,stop_loss,0.6,ema_crossover
trade_108,SHORT,2614.2436478783616,2583.2264852892895,0.019129682771282838,0.5933484807942508,0.00022696755188667816,900.0,take_profit,0.6,ema_crossover
trade_109,LONG,2584.870945887144,2577.981879187974,0.019348207109811288,-0.13329108928884795,-5.156585844292571e-05,300.0,stop_loss,0.6,ema_crossover
trade_110,SHORT,2547.237853779836,2526.3307442173773,0.019633797402743243,0.41048595342626754,0.0001611494398990456,2100.0,take_profit,0.6,ema_crossover
trade_111,LONG,2540.129597091719,2528.9354405156964,0.01968954829892998,-0.2204078865693812,-8.677033125464689e-05,900.0,stop_loss,0.6,ema_crossover
trade_112,SHORT,2523.3940913227684,2537.7165829682076,0.019819695433236605,-0.28386742225768047,-0.00011249428824210196,1800.0,stop_loss,0.6,ema_crossover
trade_113,LONG,2565.200894073968,2557.3325804689794,0.019496127233726405,-0.15340164315771712,-5.980102514079888e-05,300.0,stop_loss,0.6,ema_crossover
trade_114,SHORT,2534.6335190873774,2513.9984641607393,0.019730945569095895,0.40714914557279996,0.00016063432543865296,1500.0,take_profit,0.6,ema_crossover
trade_115,LONG,2545.463141961278,2540.2164291448944,0.0196478004037851,-0.10308636619228377,-4.049807851975251e-05,900.0,stop_loss,0.6,ema_crossover
trade_116,SHORT,2524.1747002839898,2534.475709690284,0.019813302269050214,-0.20409701304323785,-8.085692841318602e-05,2700.0,stop_loss,0.6,ema_crossover
trade_117,LONG,2534.475709690284,2556.9321396041973,0.019732371330424835,0.44311861381699796,0.00017483640191254688,1800.0,take_profit,0.6,ema_crossover
trade_118,SHORT,2536.63130904057,2517.181464704315,0.01971647643328047,0.38348239748674445,0.00015117782238199565,900.0,take_profit,0.6,ema_crossover
trade_119,LONG,2448.1061106254806,2467.147856649301,0.020430220985735176,0.3890270792208959,0.00015890940246928315,2400.0,take_profit,0.6,ema_crossover
trade_120,SHORT,2495.259249920912,2504.6500191289283,0.020044928787895943,-0.18823730003824835,-7.54379730459729e-05,300.0,stop_loss,0.6,ema_crossover
trade_121,SHORT,2501.3312832105894,2510.6494813999707,0.019995893035529677,-0.18632569427873463,-7.449061047186676e-05,600.0,stop_loss,0.6,ema_crossover
trade_122,LONG,2509.690864820847,2501.5298167945775,0.01992891708620937,-0.16264084945209406,-6.480513266868192e-05,600.0,stop_loss,0.6,ema_crossover
trade_123,SHORT,2491.9184572648974,2505.136767811306,0.02007072414708143,-0.26530106466742626,-0.00010646458510468991,300.0,stop_loss,0.6,ema_crossover
trade_124,LONG,2509.439832560158,2501.0023346326802,0.01993005801475505,-0.16815982319400363,-6.701090060503469e-05,1200.0,stop_loss,0.6,ema_crossover
trade_125,SHORT,2486.5178507494275,2466.9585114523475,0.02011344524764687,0.3934057000319661,0.0001582155140826337,900.0,take_profit,0.6,ema_crossover
trade_126,LONG,2460.594178880115,2450.871151743777,0.02032615053149816,-0.19763171319505293,-8.031869492798712e-05,600.0,stop_loss,0.6,ema_crossover
trade_127,SHORT,2450.871151743777,2461.996753770218,0.02040638467782983,-0.2270333147240054,-9.263372110054536e-05,1200.0,stop_loss,0.6,ema_crossover
trade_128,LONG,2461.996753770218,2455.185947832906,0.020313708486868885,-0.1383527263711943,-5.619533257276869e-05,2700.0,stop_loss,0.6,ema_crossover
trade_129,SHORT,2448.5838615809384,2429.157994647606,0.020424700731215176,0.3967675185577271,0.00016203958736440925,600.0,take_profit,0.6,ema_crossover
trade_130,LONG,2446.5323882039693,2466.6541101771704,0.020442638187341666,0.41134108200443364,0.00016813228551059746,900.0,take_profit,0.6,ema_crossover
trade_131,SHORT,2460.1116793151928,2467.4113646258115,0.02033063521124344,-0.14840723920706247,-6.032540736052022e-05,600.0,stop_loss,0.6,ema_crossover
trade_132,LONG,2467.4113646258115,2457.1214284497582,0.020270187538211946,-0.20857893604483166,-8.453350707350054e-05,300.0,stop_loss,0.6,ema_crossover
trade_133,SHORT,2457.1214284497582,2462.0667028409393,0.020354650617228576,-0.10065933243881907,-4.096636465472805e-05,600.0,stop_loss,0.6,ema_crossover
trade_134,LONG,2467.136575667485,2486.2175500947214,0.02027181851090149,0.38680605060009027,0.00015678339594776575,600.0,take_profit,0.6,ema_crossover
trade_135,SHORT,2515.4512777967625,2521.142251043898,0.019883223092119956,-0.11315489068407926,-4.4983932578169256e-05,300.0,stop_loss,0.6,ema_crossover
trade_136,LONG,2541.050742232017,2533.816013514498,0.019682689655935684,-0.14239892009181046,-5.6039384702223456e-05,300.0,stop_loss,0.6,ema_crossover
trade_137,SHORT,2519.140614750288,2527.6013285755694,0.0198535964494761,-0.16797559796163908,-6.667972283011673e-05,300.0,stop_loss,0.6,ema_crossover
trade_138,LONG,2541.4757091430542,2535.844730567634,0.019678787842363914,-0.11081083273058989,-4.3600980458693254e-05,300.0,stop_loss,0.6,ema_crossover
trade_139,SHORT,2981.0348044944885,2990.34361242955,0.01677692831938097,-0.1561732034654098,-5.2388923212150486e-05,600.0,stop_loss,0.6,ema_crossover
trade_140,LONG,3007.508397566272,2998.553858214168,0.01662898976675743,-0.14890494325216233,-4.951106483116017e-05,300.0,stop_loss,0.6,ema_crossover
trade_141,SHORT,2989.89249060848,3007.464830572907,0.01672671575949289,-0.2939275358141495,-9.830705844354009e-05,300.0,stop_loss,0.6,ema_crossover
trade_142,LONG,3007.464830572907,2998.7949830861135,0.016628494436839232,-0.14416651070239056,-4.793622496823265e-05,300.0,stop_loss,0.6,ema_crossover
trade_143,SHORT,2998.7949830861135,3008.523516126669,0.01667632887665854,-0.1622362164717458,-5.410046948417448e-05,300.0,stop_loss,0.6,ema_crossover
trade_144,LONG,3008.523516126669,2999.8796588781374,0.01662213372189903,-0.14367935105810065,-4.775742994459986e-05,2100.0,stop_loss,0.6,ema_crossover
trade_145,SHORT,2999.8796588781374,3010.990487036315,0.016669789284974607,-0.18521516417837902,-6.174086471443451e-05,1800.0,stop_loss,0.6,ema_crossover
trade_146,LONG,3011.719951153429,3036.4051365992955,0.016603946093596018,0.40987148845358684,0.00013609216497590163,900.0,take_profit,0.6,ema_crossover
trade_147,SHORT,3015.3213627250916,2981.3171484319087,0.016584794474512114,0.5639529053197062,0.00018702912143667323,1800.0,take_profit,0.6,ema_crossover
trade_148,LONG,3018.6015419610962,3045.4340425071296,0.01656770664982738,0.444552997728013,0.00014727117559186034,1200.0,take_profit,0.6,ema_crossover
trade_149,SHORT,3087.127593548649,3100.055038936368,0.016200667477895267,-0.2094332440650825,-6.784081244414626e-05,300.0,stop_loss,0.6,ema_crossover
trade_150,LONG,3107.669816592156,3135.277022275905,0.016093241364212755,0.44428942446003594,0.00014296545343650435,2400.0,take_profit,0.6,ema_crossover
trade_151,SHORT,3142.3421866253007,3161.4870513827195,0.015916376675556024,-0.3047168788816563,-9.69712592659761e-05,900.0,stop_loss,0.6,ema_crossover
trade_152,LONG,3183.467670273751,3207.8029266708218,0.01571028308797731,0.38231376701649117,0.00012009349759899256,1800.0,take_profit,0.6,ema_crossover
trade_153,SHORT,3470.880413987,3482.3780210384957,0.014409914461099798,-0.16567953411939282,-4.773415224901879e-05,2400.0,stop_loss,0.6,ema_crossover
trade_154,LONG,3498.871900575871,3484.1379325921052,0.014294396277942328,-0.21061317710646582,-6.0194595026986125e-05,900.0,stop_loss,0.6,ema_crossover
trade_155,SHORT,3475.5374913923083,3494.1194803697836,0.01439006442329235,-0.26739601849877714,-7.693659445798632e-05,300.0,stop_loss,0.6,ema_crossover
trade_156,LONG,3494.1194803697836,3484.3388008391416,0.014313154346203965,-0.13999237573283554,-4.00651370164423e-05,300.0,stop_loss,0.6,ema_crossover
trade_157,SHORT,3473.6374257004027,3486.835972845381,0.014397349330334354,-0.19002409389914146,-5.4704642601213963e-05,900.0,stop_loss,0.6,ema_crossover
trade_158,LONG,3494.585434565137,3483.9139952352116,0.014310773704259365,-0.15271655334929424,-4.3700907077207615e-05,300.0,stop_loss,0.6,ema_crossover
trade_159,SHORT,3483.9139952352116,3443.5311963460863,0.014354389296030678,0.5796704161178197,0.00016638482376735137,900.0,take_profit,0.6,ema_crossover
trade_160,LONG,3419.5873405878056,3448.6389699566166,0.014625260633050413,0.4248876513336437,0.00012425114758455276,900.0,take_profit,0.6,ema_crossover
trade_161,SHORT,3408.720463760798,3427.8520298499707,0.014672508668150723,-0.28070806927868625,-8.23499821305337e-05,2100.0,stop_loss,0.6,ema_crossover
trade_162,LONG,3364.081092692143,3350.7014209285635,0.014866786986833051,-0.19891273006288293,-5.9128399281154317e-05,600.0,stop_loss,0.6,ema_crossover
trade_163,SHORT,3332.673589578525,3303.2746002868307,0.015006594886528104,0.44117872237383426,0.00013237981773955518,2400.0,take_profit,0.6,ema_crossover
trade_164,LONG,3352.6312206893276,3340.79490572815,0.014917921193600558,-0.17657321381348534,-5.2667055274030554e-05,300.0,stop_loss,0.6,ema_crossover
trade_165,SHORT,3368.5497061551355,3342.4957852279945,0.01484716267775205,0.38682680239855105,0.0001148348209592179,600.0,take_profit,0.6,ema_crossover
trade_166,LONG,3383.6735243133267,3429.7531550754866,0.014781372744742305,0.6811201982355798,0.00020129607461872505,1500.0,take_profit,0.6,ema_crossover
trade_167,SHORT,3433.3817973809146,3448.3754021036557,0.014568360922906424,-0.2184322451362868,-6.362014422716209e-05,900.0,stop_loss,0.6,ema_crossover
trade_168,LONG,3496.783985017985,3482.627982612598,0.014303901317169696,-0.20248606145227208,-5.7906368342976337e-05,2400.0,stop_loss,0.6,ema_crossover
trade_169,SHORT,3458.1109286847873,3465.9366432716843,0.014463573219691961,-0.11318779592399608,-3.2731106161202424e-05,300.0,stop_loss,0.6,ema_crossover
trade_170,SHORT,3470.9902131748768,3485.039482347438,0.014409742352491572,-0.20244634901741013,-5.832524339855014e-05,1500.0,stop_loss,0.6,ema_crossover
trade_171,LONG,3456.30477235979,3444.6639057872785,0.014470674822456968,-0.16845119482242515,-4.873736719329158e-05,2100.0,stop_loss,0.6,ema_crossover
trade_172,SHORT,3462.0767436363,3472.0210023326813,0.014446306045665373,-0.14365780452519564,-4.1494690950815985e-05,600.0,stop_loss,0.6,ema_crossover
trade_173,LONG,3502.171866177082,3492.4708746855076,0.014280710317544161,-0.13853704928413343,-3.9557467359635436e-05,600.0,stop_loss,0.6,ema_crossover
trade_174,SHORT,3479.2185107215223,3450.465815513032,0.014374724974520166,0.4133120858982536,0.00011879451797137647,6900.0,take_profit,0.6,ema_crossover
trade_175,LONG,3469.36624841891,3450.668944046407,0.014416141795667792,-0.2695429910307614,-7.769228491042129e-05,600.0,stop_loss,0.6,ema_crossover
trade_176,SHORT,3450.668944046407,3412.283414870419,0.01449386448666611,0.5563546581257356,0.00016123095757581703,900.0,take_profit,0.6,ema_crossover
trade_177,LONG,3452.626180743266,3442.45988204457,0.01448645385231922,-0.14727361694755559,-4.2655535015334665e-05,300.0,stop_loss,0.6,ema_crossover
